"","MSSubClass.30","MSSubClass.40","MSSubClass.45","MSSubClass.50","MSSubClass.60","MSSubClass.70","MSSubClass.75","MSSubClass.80","MSSubClass.85","MSSubClass.90","MSSubClass.120","MSSubClass.150","MSSubClass.160","MSSubClass.180","MSSubClass.190","MSZoning.FV","MSZoning.RH","MSZoning.RL","MSZoning.RM","LotFrontage","LotArea","Street.Pave","Alley.NoAlley","Alley.Pave","LotShape.IR2","LotShape.IR3","LotShape.Reg","LandContour.HLS","LandContour.Low","LandContour.Lvl","Utilities.NoSeWa","LotConfig.CulDSac","LotConfig.FR2","LotConfig.FR3","LotConfig.Inside","LandSlope.Mod","LandSlope.Sev","Neighborhood.Blueste","Neighborhood.BrDale","Neighborhood.BrkSide","Neighborhood.ClearCr","Neighborhood.CollgCr","Neighborhood.Crawfor","Neighborhood.Edwards","Neighborhood.Gilbert","Neighborhood.IDOTRR","Neighborhood.MeadowV","Neighborhood.Mitchel","Neighborhood.NAmes","Neighborhood.NoRidge","Neighborhood.NPkVill","Neighborhood.NridgHt","Neighborhood.NWAmes","Neighborhood.OldTown","Neighborhood.Sawyer","Neighborhood.SawyerW","Neighborhood.Somerst","Neighborhood.StoneBr","Neighborhood.SWISU","Neighborhood.Timber","Neighborhood.Veenker","Condition1.Feedr","Condition1.Norm","Condition1.PosA","Condition1.PosN","Condition1.RRAe","Condition1.RRAn","Condition1.RRNe","Condition1.RRNn","Condition2.Feedr","Condition2.Norm","Condition2.PosA","Condition2.PosN","Condition2.RRAe","Condition2.RRAn","Condition2.RRNn","BldgType.2fmCon","BldgType.Duplex","BldgType.Twnhs","BldgType.TwnhsE","HouseStyle.1.5Unf","HouseStyle.1Story","HouseStyle.2.5Fin","HouseStyle.2.5Unf","HouseStyle.2Story","HouseStyle.SFoyer","HouseStyle.SLvl","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle.Gable","RoofStyle.Gambrel","RoofStyle.Hip","RoofStyle.Mansard","RoofStyle.Shed","RoofMatl.Membran","RoofMatl.Metal","RoofMatl.Roll","RoofMatl.Tar.Grv","RoofMatl.WdShake","RoofMatl.WdShngl","Exterior1st.AsphShn","Exterior1st.BrkComm","Exterior1st.BrkFace","Exterior1st.CBlock","Exterior1st.CemntBd","Exterior1st.HdBoard","Exterior1st.ImStucc","Exterior1st.MetalSd","Exterior1st.Plywood","Exterior1st.Stone","Exterior1st.Stucco","Exterior1st.VinylSd","Exterior1st.Wd.Sdng","Exterior1st.WdShing","Exterior2nd.AsphShn","Exterior2nd.Brk.Cmn","Exterior2nd.BrkFace","Exterior2nd.CBlock","Exterior2nd.CmentBd","Exterior2nd.HdBoard","Exterior2nd.ImStucc","Exterior2nd.MetalSd","Exterior2nd.Other","Exterior2nd.Plywood","Exterior2nd.Stone","Exterior2nd.Stucco","Exterior2nd.VinylSd","Exterior2nd.Wd.Sdng","Exterior2nd.Wd.Shng","MasVnrType.BrkFace","MasVnrType.None","MasVnrType.Stone","MasVnrArea","ExterQual.Fa","ExterQual.Gd","ExterQual.TA","ExterCond.Fa","ExterCond.Gd","ExterCond.Po","ExterCond.TA","Foundation.CBlock","Foundation.PConc","Foundation.Slab","Foundation.Stone","Foundation.Wood","BsmtQual.Fa","BsmtQual.Gd","BsmtQual.NoBasement","BsmtQual.TA","BsmtCond.Gd","BsmtCond.NoBasement","BsmtCond.Po","BsmtCond.TA","BsmtExposure.Gd","BsmtExposure.Mn","BsmtExposure.No","BsmtExposure.NoBasement","BsmtFinType1.BLQ","BsmtFinType1.GLQ","BsmtFinType1.LwQ","BsmtFinType1.NoBasement","BsmtFinType1.Rec","BsmtFinType1.Unf","BsmtFinSF1","BsmtFinType2.BLQ","BsmtFinType2.GLQ","BsmtFinType2.LwQ","BsmtFinType2.NoBasement","BsmtFinType2.Rec","BsmtFinType2.Unf","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating.GasA","Heating.GasW","Heating.Grav","Heating.OthW","Heating.Wall","HeatingQC.Fa","HeatingQC.Gd","HeatingQC.Po","HeatingQC.TA","CentralAir.Y","Electrical.FuseF","Electrical.FuseP","Electrical.Mix","Electrical.SBrkr","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual.Fa","KitchenQual.Gd","KitchenQual.TA","TotRmsAbvGrd","Functional.Maj2","Functional.Min1","Functional.Min2","Functional.Mod","Functional.Sev","Functional.Typ","Functional.None","Fireplaces","FireplaceQu.Fa","FireplaceQu.Gd","FireplaceQu.NoFireplace","FireplaceQu.Po","FireplaceQu.TA","GarageType.Attchd","GarageType.Basment","GarageType.BuiltIn","GarageType.CarPort","GarageType.Detchd","GarageType.NoGarage","GarageYrBlt","GarageFinish.NoGarage","GarageFinish.RFn","GarageFinish.Unf","GarageCars","GarageArea","GarageQual.Fa","GarageQual.Gd","GarageQual.NoGarage","GarageQual.Po","GarageQual.TA","GarageCond.Fa","GarageCond.Gd","GarageCond.NoGarage","GarageCond.Po","GarageCond.TA","PavedDrive.P","PavedDrive.Y","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC.Fa","PoolQC.Gd","PoolQC.NoPool","Fence.GdWo","Fence.MnPrv","Fence.MnWw","Fence.NoFence","MiscFeature.None","MiscFeature.Othr","MiscFeature.Shed","MiscFeature.TenC","MiscVal","MoSold","YrSold","SaleType.Con","SaleType.ConLD","SaleType.ConLI","SaleType.ConLw","SaleType.CWD","SaleType.New","SaleType.Oth","SaleType.WD","SaleCondition.AdjLand","SaleCondition.Alloca","SaleCondition.Family","SaleCondition.Normal","SaleCondition.Partial"
"1335",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.56434819146784,9.50680873170858,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,5,2002,2002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,6.55250788703459,0,1,0,0,0,0,0,5.37989735354046,916,1,0,0,0,0,0,0,0,0,1,0,0,0,1,6.82546003625531,6.84800527457636,0,7.52940645783701,1,0,2,1,3,0.693147180559945,0,1,0,8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2002,0,1,0,2,492,0,0,0,0,1,0,0,0,0,1,0,1,4.99043258677874,4.52178857704904,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,6,2006,0,0,0,0,0,0,0,1,0,0,0,1,0
"1336",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.79579054559674,9.16544760308545,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,7,1972,1972,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,5.88887795833288,0,0,0,0,1,0,0,6.22455842927536,864,1,0,0,0,0,0,0,0,0,1,0,0,0,1,6.76272950693188,0,0,6.76272950693188,0,0,1,0,3,0.693147180559945,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1972,0,1,0,1,288,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,6,2006,0,0,0,0,0,0,0,1,0,0,0,1,0
"1337",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.26267987704132,9.02340820262454,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,5,1971,1971,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6.75576892198425,858,1,0,0,0,0,0,0,0,1,1,0,0,0,1,6.7719355558396,0,0,6.7719355558396,0,0,1,0,3,0.693147180559945,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1974,0,0,1,4,480,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,6,2007,0,0,0,0,0,0,0,1,0,0,0,1,0
"1338",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.20469261939097,9.52485909838152,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,5,2003,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,6.70318811324086,0,1,0,0,0,0,0,5.70711026474888,1114,1,0,0,0,0,0,0,0,0,1,0,0,0,1,7.01660968389422,0,0,7.01660968389422,1,0,1,0,3,0.693147180559945,0,1,0,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2004,0,0,1,2,576,0,0,0,0,1,0,0,0,0,1,0,1,0,4.36944785246702,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,7,2008,0,0,0,0,0,0,0,1,0,0,0,1,0
"1339",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.26267987704132,9.14590851181679,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,5,2002,2002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5.01063529409626,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7.15851399732932,1284,1,0,0,0,0,0,0,0,0,1,0,0,0,1,7.15851399732932,6.78671695060508,0,7.68248244653451,0,0,2,1,3,0.693147180559945,0,1,0,7,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,2002,0,1,0,2,647,0,0,0,0,1,0,0,0,0,1,0,1,5.26269018890489,4.47733681447821,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,8,2007,0,0,0,0,0,0,0,1,0,0,0,1,0
"1340",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.06044301054642,8.93049418529218,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,1928,1950,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6.7990558620588,896,1,0,0,0,0,0,1,0,0,1,0,0,0,1,7.06731984865348,6.60934924316738,0,7.5569505720129,0,0,1,1,3,0.693147180559945,0,0,1,9,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1929,0,0,1,2,342,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,3,2009,0,0,0,0,0,0,0,1,0,0,0,1,0
"1341",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.45434729625351,9.31506068274659,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,5,2006,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6.59167373200866,728,1,0,0,0,0,0,0,0,0,1,0,0,0,1,6.59167373200866,6.59167373200866,0,7.2841348061952,0,0,2,1,3,0.693147180559945,0,1,0,8,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,2006,0,0,0,2,440,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,7,2007,0,0,0,0,0,1,0,0,0,0,0,0,1
"1342",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.93182563272433,8.69968140098951,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4,1920,1950,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5.52545293913178,0,0,0,0,0,0,0,6.56667242980324,960,1,0,0,0,0,0,1,0,0,1,0,0,0,0,6.86797440897029,0,0,6.86797440897029,0,0,1,0,2,0.693147180559945,1,0,0,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1997,0,0,1,1,308,0,0,0,0,1,0,0,0,0,1,0,1,0,0,5.12989871492307,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,7,2007,0,0,0,0,0,0,0,1,0,0,0,1,0
"1343",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.39444915467244,9.94184250641259,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,7,1968,2003,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,5.6970934865054,1,0,0,0,0,0,4.23410650459726,7.09340462586877,1568,1,0,0,0,0,0,0,0,1,1,0,0,0,1,7.67647364638916,0,0,7.67647364638916,0,0,2,0,3,0.693147180559945,0,0,1,9,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1968,0,1,0,2,508,0,1,0,0,0,0,0,0,0,1,0,1,0,4.39444915467244,0,5.67332326717149,0,0,0,0,1,0,0,0,1,1,0,0,0,0,6,2006,0,0,0,0,0,0,0,1,0,0,0,1,0
"1344",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.54329478227,9.63606551909171,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,5,2006,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.61512051684126,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,4.39444915467244,0,1,0,0,0,0,0,7.41034709782102,1732,1,0,0,0,0,0,0,0,0,1,0,0,0,1,7.48268182815465,0,0,7.48268182815465,1,0,2,0,3,0.693147180559945,0,1,0,7,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,2006,0,0,0,3,712,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,5,2007,0,0,0,0,0,1,0,0,0,0,0,0,1
"1345",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.21950770517611,9.6925813188864,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,5,1998,1998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,7.27517231945277,0,1,0,0,0,0,0,3.68887945411394,1482,1,0,0,0,0,0,0,0,0,1,0,0,0,1,7.30988148582479,0,0,7.30988148582479,1,0,2,0,3,0.693147180559945,0,1,0,5,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1998,0,1,0,2,514,0,0,0,0,1,0,0,0,0,1,0,1,5.99893656194668,3.25809653802148,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,8,2007,0,0,0,0,0,0,0,1,0,0,0,1,0
"1346",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3.93182563272433,8.56617381363786,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,5,1872,1987,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5.56068163101553,0,0,1,0,0,0,0,6.05443934626937,684,0,0,0,1,0,1,0,0,0,0,0,0,0,1,6.84481547920826,7.10332206252611,5.32787616878958,7.76599307940768,0,0,2,0,4,0.693147180559945,0,0,1,8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1979,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,4.00733318523247,3.04452243772342,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,12,2008,0,0,0,0,0,0,0,1,0,0,0,1,0
"1347",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4.52178857704904,9.36254630486551,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5,5,1969,1969,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5.91079664404053,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,6.21660610108486,0,0,1,0,0,0,0,6.61873898351722,1248,1,0,0,0,0,0,0,0,1,1,0,0,0,1,7.19967834569117,7.16780918431644,0,7.87663846097546,1,0.693147180559945,2,2,6,1.09861228866811,0,0,1,12,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1969,0,0,1,4,968,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,8,2009,0,0,0,0,0,0,0,1,0,0,0,1,0
"1348",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.26267987704132,9.13216259091216,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,6,1962,1962,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5.76519110278484,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,5.76832099579377,0,0,0,0,1,0,0,6.29156913955832,858,1,0,0,0,0,0,0,0,0,1,0,0,0,1,6.75576892198425,6.75576892198425,0,7.44833386089748,0,0,1,1,4,0.693147180559945,0,0,1,8,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1962,0,0,0,2,490,0,0,0,0,1,0,0,0,0,1,0,1,0,4.44265125649032,0,0,4.79579054559674,0,0,0,1,0,0,0,1,1,0,0,0,0,3,2008,0,0,0,0,0,0,0,1,0,0,0,1,0
"1349",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.93182563272433,8.69968140098951,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,1937,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6.54965074223381,698,1,0,0,0,0,0,0,0,1,1,0,0,0,1,6.6682282484174,5.96870755998537,0,7.07072410726028,0,0,1,0,2,0.693147180559945,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1999,0,0,1,2,624,0,0,0,0,1,0,0,0,0,1,0,0,5.35185813347607,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,7,2009,0,0,0,0,0,0,0,1,0,0,0,1,0
"1350",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.04305126783455,9.59703032475801,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,1995,1996,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6.36302810354046,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,6.70563909486,0,1,0,0,0,0,0,7.10496544826984,2033,1,0,0,0,0,0,0,0,0,1,0,0,0,1,7.6275443904885,7.07834157955767,0,8.08301991917133,1,0,2,1,4,0.693147180559945,0,1,0,9,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1996,0,0,0,3,666,0,0,0,0,1,0,0,0,0,1,0,1,5.64897423816121,4.46590811865458,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,3,2010,0,0,0,0,0,0,0,1,0,0,0,1,0
"1351",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.26267987704132,9.24154829910038,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,5,2000,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,6.60123011872888,0,1,0,0,0,0,0,5.55295958492162,992,1,0,0,0,0,0,0,0,0,1,0,0,0,1,6.90073066404517,6.77308037565554,0,7.53155238140729,1,0,2,1,3,0.693147180559945,0,1,0,7,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,2000,0,1,0,3,839,0,0,0,0,1,0,0,0,0,1,0,1,0,5.22035582507832,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,6,2008,0,0,0,0,0,0,0,1,0,0,0,1,0
"1352",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.63472898822964,9.22945648916841,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,6,1968,1992,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.969813299576,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6.34738920965601,570,1,0,0,0,0,0,1,0,0,1,0,0,0,1,7.10906213568717,6.54965074223381,0,7.56060116276856,0,0,3,0,4,0.693147180559945,0,1,0,8,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1968,0,1,0,2,487,0,0,0,0,1,0,0,0,0,1,0,1,0,4.59511985013459,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,9,2006,0,0,0,0,0,0,0,1,0,0,0,1,0
